id,customer,ordered_at,store_id,subtotal,tax_paid,order_total
b6725beb-d716-4b77-9e54-b5134244512d,8f06b288-f9eb-454f-adef-47f12b7572d7,2017-03-20T12:49:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
5e4f88f4-0c7e-41d5-9e9b-8ceba886e6d6,65dbcba7-fbb7-4837-ace0-5cd3cc5dd4a4,2017-03-20T15:25:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1800,72,1872
65074ac3-b4f7-4007-8464-130f451236fa,e60ba363-7c8f-4fba-8c98-2d4952e8fbc5,2017-03-20T14:46:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,400,16,416
fe5775d7-7e3d-4248-9496-e4473910ecca,83864095-dda9-4a16-ab3a-ba6429fa3dbd,2017-03-20T07:49:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
4fe27ad1-c573-4326-bad2-22092a35f436,45ed3c5a-3c94-463b-91d2-73d3333fe5fc,2017-03-20T08:14:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
93d85b00-50fc-4f50-89f6-04e225c47b76,68f7b3c8-c205-42bc-bb75-a97603ceab5f,2017-03-20T18:03:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1900,76,1976
63a2a557-b2df-4e32-9c28-a85b4af90f24,e83c866a-6830-4488-8842-ce77146d8d41,2017-03-20T17:27:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1800,72,1872
7794a64e-6afa-417b-b309-f80eccdc9217,5a62f2b9-646a-4b84-b570-661ca33a139f,2017-03-20T08:06:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
e13f88b2-eaa7-4c3d-8470-7ab163ee76ed,fd9f1577-416e-472f-aad7-7bd5c56293f5,2017-03-20T08:16:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
10b877b7-a9bd-4aac-94ca-37cbb17527b6,f459a5e8-b280-49fd-904a-3cd3746f4f16,2017-03-20T09:14:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
c9499489-cb1d-4ec0-a86f-05289d106cb1,9813cce1-ec92-4b06-b6e3-ed8a73e34436,2017-03-20T12:32:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,400,16,416
139970f8-4380-49dd-9694-05fee5b6f59c,d6914b8f-0d72-4044-a61b-055adb02f005,2017-03-20T08:16:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
9a242539-4083-4fd8-84ed-f5a27352a569,a30edde1-4a46-4acb-905c-013e285a8101,2017-03-20T11:33:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
c58a4ecc-fdae-4d17-8784-f14bac674a90,c9750567-c933-4797-9313-ec159ddcb6d2,2017-03-20T07:41:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,400,16,416
493cae89-f8c4-457f-81ae-33565e1f9674,4232e434-92ef-4ff9-a069-d1e5312ebda2,2017-03-20T07:35:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
cf2e8061-95be-47b2-8c3d-682870fa36bd,06a161e4-302f-4ae9-b96b-2734ad33f946,2017-03-20T19:26:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
3175c57d-6517-4c4b-9d7f-28793a16814a,22dc524c-5b2b-4982-a2a7-2a5f5a5b9ca5,2017-03-20T13:00:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
0203f522-17d8-43e6-9dc9-1b443f89fcd1,26ef1453-7eb5-4f13-9c8c-22a3f738d060,2017-03-20T17:53:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1500,60,1560
ecd8036d-4934-43e0-9054-caa9fd8d3185,33f27548-d085-481a-aa4f-a851fbebe0cd,2017-03-20T12:51:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,2100,84,2184
81c5a2f8-b8e4-48d5-87f8-8a92e19de365,270b35bf-74ca-4601-91d8-16fe5196ca5a,2017-03-20T14:27:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,0,0,0
aa11b4fe-e763-44a8-ba96-5f1a17270a0d,0488eb84-da07-441d-ba11-055850946457,2017-03-20T14:59:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
7e9dd025-be64-4fd5-ae3a-09813b91de4a,28c1b6d1-da1f-4187-98af-4e43f096b00d,2017-03-20T07:36:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
c46f9de1-13a2-4367-9031-da0aadc82693,e52a8700-3ab9-4c47-8a16-e799e997a931,2017-03-20T13:53:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,400,16,416
50b4ee7a-a640-41dd-b4cd-70a6be210963,2f771a5a-3d76-48e3-985b-b7e91e092c46,2017-03-20T07:13:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
265b726a-a0d4-45c8-a00b-95a5e1d53d51,f8b1caa2-10e7-4302-963a-252a15b4a714,2017-03-20T15:35:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
249088d8-d949-4e8f-b7e5-e72a52b58c2b,8fd99d74-d73b-4014-a8fa-a37b39befe36,2017-03-20T10:55:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1900,76,1976
0b8fb1d5-1d60-441f-9ed2-61315ba73801,c108b321-1696-4fbd-8457-87fd61ca65d8,2017-03-20T07:45:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
ac5385f0-ae81-443c-ae56-732923b6a580,1bc088f8-fdf1-442f-9491-1287abc066d3,2017-03-20T07:05:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
b491c7e4-0924-4d7f-85dd-87eac52d8dbc,495a6541-1c93-4076-90e3-345d72d9c83c,2017-03-20T14:40:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1700,68,1768
9a6216b6-8378-438b-9dca-cabd05ef097d,4a81b4c3-9e04-4757-a7c6-3191447eadc3,2017-03-20T15:32:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1600,64,1664
acbd2730-6884-4a32-a2a4-ad4a8668da7b,c8544096-3228-4db0-b3de-4f0da1974b40,2017-03-20T13:04:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1900,76,1976
4c64db71-b8b3-4560-b3eb-be82379b085f,bf03895d-6d44-49a2-8183-81c4e89eac75,2017-03-20T07:44:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
70f5234c-ab46-49a4-8ff1-f89673c96d3e,3eb1c53f-4af3-42d8-8608-40548ce4843d,2017-03-20T07:37:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
7a7cd32d-6924-4878-b204-412ff9eb55b8,e6173937-b216-46db-b863-ec7526285150,2017-03-20T07:32:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
45d4548f-1a4a-4c2d-a814-f14f027416f6,cf5dd5d1-b2dc-47d4-9be1-b6c0e5b07a12,2017-03-20T15:18:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1600,64,1664
77e09be5-493d-4d5c-81f9-e387748cd1ae,d64805ac-2294-4438-af7d-1f1483e8fd7b,2017-03-20T10:12:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1200,48,1248
ff822e12-0f7b-4f49-b431-45f13c11cb55,b43d4e7f-d2c2-4f0e-a706-cfd02d61a398,2017-03-20T18:24:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
a53c1e7b-cfd8-4600-82b6-543c37c152be,57476af2-aff3-4f50-9313-77926b1859bc,2017-03-20T17:07:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1500,60,1560
cc9c74f1-2f5d-49e9-816c-225809ddd1fd,314d5517-f29b-49b2-a076-3abe12756120,2017-03-20T07:21:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,400,16,416
3092839b-b5b7-42bc-aa7a-66c6901cdd6d,acb70464-ce97-4c94-a4bf-b165bd1b2fed,2017-03-20T13:34:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1700,68,1768
d352efd5-82e0-4eae-b083-222e46992c9d,96aa3e1c-ce39-4f76-b813-c9b4d59c0cdc,2017-03-20T11:34:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
dbad5dc5-d486-480f-9810-dbdf990aa102,f4c0d073-250c-455a-a84a-848e56ae7048,2017-03-20T08:24:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
b583dd6b-ae9f-455f-94ef-73523dc0e862,7767d63a-0293-4866-ae0a-724670463aa1,2017-03-20T07:22:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
d035a268-2c00-4c0f-90c8-808cf48edc2c,8416975a-1321-43a3-b3e1-577aee3b59ae,2017-03-20T12:04:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,3100,124,3224
cd0386e4-cd87-4334-8703-dcb4a5353a4b,19d5ac88-a8cd-46b8-9f3d-d5ef3a0adfe2,2017-03-20T13:02:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
ff613866-d3aa-4d26-8873-d68bb9e55552,e215d555-cc18-4890-8969-89abf72d28ae,2017-03-20T07:20:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
e1fec649-c121-49e7-aaab-afa3a16ccf61,3cbc7f74-54e3-47c2-b02f-229f7ca60a5c,2017-03-20T08:55:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
6abf5d99-164b-4db1-b8df-06c94b1aeef9,5b6d3273-0554-4f9d-bc05-2157626c1ad0,2017-03-20T07:34:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
76804c1a-5e28-4e1d-bd4b-0770a418c237,631f0e93-e48f-414d-b220-0c466b7fc584,2017-03-20T15:25:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,400,16,416
c72b38ea-fb47-423f-87b7-ee6fe7b9b722,6d883826-0157-47c4-a6cc-cb8134bcc6db,2017-03-20T13:08:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
54e4a813-b8d1-426c-858f-6225e0a80710,94638355-4830-4837-8708-12531dc89dbf,2017-03-20T14:37:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
b9409a2b-b092-4d12-887e-7b85f5f90f45,943fb486-16d5-4258-99e7-8340b1862e76,2017-03-20T14:15:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1700,68,1768
9c4fcf2d-b0b9-4f6c-9032-c816562d28e1,529867fe-75f6-4cd9-b913-543b3d6e583c,2017-03-20T12:52:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
d9ae20fd-8bfc-4f68-a8b1-5f3de0e331f7,8e312b31-712d-4fc0-84dd-27ff2b1dd09b,2017-03-20T16:00:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1100,44,1144
515bc62f-38ce-48a7-b366-d9356ceb5d24,c5ee9489-e7ea-4da3-9a86-b34c76f6d340,2017-03-20T17:03:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1100,44,1144
a1d65103-0af5-4c3d-8877-e67558caa7ad,5960ff74-c2aa-4a55-9cee-c8f0532e2256,2017-03-20T09:07:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
ceb348b1-1899-48b1-92c4-fb26157e517f,e100dd4b-6c96-4036-88a6-8813aa5a718f,2017-03-20T15:05:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1000,40,1040
064309bd-4b94-4ce3-bc68-a58001f6864e,97bbee89-2209-4d9a-9f20-d3327baf7efe,2017-03-20T08:40:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
2b71829c-047b-4894-ba9b-6816422540e1,80617fda-335d-411d-aed3-ca3917a8cff2,2017-03-20T07:27:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
7e9c6204-1c89-4155-975e-bdcb559e6ed9,c37c5233-7b26-4427-8ed9-ce36cc9ceb00,2017-03-20T09:38:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
0175d589-5a53-4348-b210-b4307a6c406c,54c7fff7-8475-4ccd-a380-7e8187501723,2017-03-20T15:51:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1600,64,1664
3feb2bd1-27ae-40d5-bb03-54010b77a8d5,b745eacd-b8ee-4507-82ff-98d3c4daffc7,2017-03-20T16:10:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
b8bf9507-7e69-437d-848f-d660d19d6ca3,1bcdbd0d-0e2f-4fdf-a8d5-214d3b49c7e2,2017-03-20T11:29:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
504c2735-491b-48b6-9a8e-6ac07f967c54,1c3dc001-75eb-4fb9-b3ad-59a3be5b31ac,2017-03-20T08:16:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
e3fcb342-a1ca-48e0-85e6-0ce198f7085b,61004774-fb70-403c-ae81-a1e9cd187146,2017-03-20T07:41:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
ac7bc69b-7e94-4a6e-a35b-c962f1e1be54,63b14504-d172-4e5e-b0fa-abd9cb43352e,2017-03-20T14:41:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1200,48,1248
32155c16-0e84-486e-96e2-8ded8dd0e804,298ca377-a08e-4e0d-91d6-b0b5aff14c1b,2017-03-20T13:15:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
e131626f-ca12-4e42-81ec-f0c6f8555204,816f5acb-1a37-44ba-8ce8-25c40cec4d06,2017-03-20T17:13:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
7c27d059-c8e6-4eb6-a7ce-f65d3ba39ebe,30380af9-7c90-4e56-9717-61064c5ca79c,2017-03-20T11:19:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
32258035-c485-4059-aad3-2cf2988958a0,5bc10fee-ced7-43f1-91e5-597bd89faff6,2017-03-20T07:38:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
191504eb-d110-4086-a4c1-a6b851f81ef7,922d63c5-873c-4693-9775-df99ba006ccd,2017-03-20T19:47:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
fa858ad2-c43e-4a96-b19c-46d7040a80f3,2347081e-7ae5-4085-a0d6-d1f551721f69,2017-03-20T13:06:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,400,16,416
89aa399b-3222-43c2-83ef-50cc6bf20c80,89b94667-2d12-4e7a-bfdd-f37056d10195,2017-03-20T07:44:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
9af97094-1939-4c77-8003-4a4635cd7112,f9c2b37f-2e88-4008-a277-99f35c4760bf,2017-03-20T11:55:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
3603ade0-e99d-4fe4-8750-46a8a4ec2cfd,3207b0f3-9af4-4ba4-acb1-6ba8ea25f52e,2017-03-20T12:04:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
1c13f078-a3c3-448f-9c10-77ece95b4fa3,cc6587b9-1ad1-4f99-bb8b-dc23f1621ea6,2017-03-20T07:41:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
35f26117-8213-43f2-a03c-59fd1c3e5f3f,12d19891-03e3-455b-b4f2-7d8f8f6b8f01,2017-03-20T14:48:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
7f402c5d-3239-4803-89a5-b14cd6f91e51,787f43ea-3f2a-4f90-967d-6479bad4f1a9,2017-03-20T17:42:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,400,16,416
3f631aeb-6f5a-48c7-8509-9bc530ca0788,485b6c22-4f0b-4e0f-bfba-0c9d38a0122d,2017-03-20T12:02:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,2400,96,2496
57461167-8a1a-4491-b599-833f3b61979d,7e2a9b35-5e70-4df4-889c-34732fd2ee32,2017-03-20T08:22:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
3e646bbb-fbc5-4b9c-921e-fbf0ee9d09ce,a59ab98c-fe50-412b-aa83-a693a561092f,2017-03-20T15:57:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1200,48,1248
17932723-0eb7-47a9-9708-97fe9b760489,1d94038e-346e-4263-a10f-7fa4e5d1179e,2017-03-20T07:52:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,400,16,416
0279de42-c0e3-4369-a6e2-b88d106359f2,62b38185-a937-473c-b04e-833be36219e6,2017-03-20T14:29:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
9264cf20-1d36-4091-9e2d-7a58aa7fe1a9,1922f6f3-ba06-4233-8d88-c1a9303a6a2a,2017-03-20T17:37:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
9c300b3c-c84c-4864-9a8b-b6cbaa25ca92,b08f3b44-9c9f-407f-a89d-961068f5f58c,2017-03-20T11:45:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1700,68,1768
cb14a0c7-71be-441b-bc24-791661eb5acb,c2457423-d813-4e9b-8cac-e77de71eef5d,2017-03-20T08:44:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,400,16,416
1c50083e-614a-4600-93fd-f1436fbf65e9,87fc5559-9d20-4780-8c0e-b7c248cd6236,2017-03-20T07:27:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
dfa49bd3-4d94-48f8-87f9-30f051168384,3ad60b3b-8b4b-4504-9d49-adfd74fe548c,2017-03-20T17:01:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
ca73f0b9-d3d2-43bc-9e4c-a0135ca7e21d,b60e68c2-1b3c-4a8b-a056-a39fb4e6a320,2017-03-20T13:11:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
d57830f4-2437-4537-a534-e398d6f2bb4d,b0fb926f-1c66-426d-b796-e9d801b13122,2017-03-20T07:40:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
fdf0f48d-346f-40bd-ae3d-74d167ddf834,f639b5da-4c4d-46ef-8ffe-75cca075bc23,2017-03-20T16:01:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1800,72,1872
e3db4d93-fbbd-44a1-bd7c-07317a6a1070,1acd402c-8758-4f7a-9a24-57636d44ede6,2017-03-20T07:37:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
e3e1227d-9c09-42e1-a252-d2bb5efec240,d6ca14b1-9b55-47f7-be97-787002ca26e5,2017-03-20T07:22:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
9d7d9b1f-7ff8-4f3b-a637-4e7f6bd72880,0313557a-f7d4-4834-be26-3977f30a5235,2017-03-20T15:37:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,400,16,416
7f19897b-6075-454d-9919-636b8c54df03,6f2f044e-7270-4c80-8003-fd28bb66c57c,2017-03-20T12:40:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,2000,80,2080
04a4b71f-f5b3-4748-9123-b78efb415367,14dec3ce-7570-4c3f-af8c-e9c0d74cfcd2,2017-03-20T14:14:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
bcbd5ef4-77bb-4d51-bd1a-8ea30789f982,c630fcf6-11c8-465f-9498-0839aee67e55,2017-03-20T09:11:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
031a37f8-31eb-47fe-b017-d4cee6e128c9,0c621caa-4854-43bb-ab8f-74e1f79ba3e4,2017-03-20T16:27:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
f04c8299-1466-40e2-b8c9-661d2d9298a9,388a03fa-6bff-4153-afbb-2349b43c876e,2017-03-20T08:00:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
e872534b-28d5-4d3a-90c2-3e06f14a4543,d1c356c7-a230-4e49-abb6-3eb1f58155cd,2017-03-20T08:06:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
29210750-b88e-4c28-8f1f-c7f5eff2d66d,993cbf30-efef-49e5-b5ad-7aaf3db149a3,2017-03-20T17:08:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
a5fa7621-f199-4f8d-9bfc-48c8dc496668,3cec8c73-424f-46c6-a5a7-cb5cd5141538,2017-03-20T19:39:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
99e1fb50-252f-4553-b836-c8091f91481f,d3adc9f1-fd4e-45ad-9d75-0919a6617f7a,2017-03-20T13:56:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,400,16,416
06c56086-acce-439f-84c6-59f360dff9e6,863114b5-ba0b-4849-bbc4-d76d59fd0215,2017-03-20T08:54:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
d038285b-0bd1-4aa8-9988-623743b31d98,3dc87d1c-7942-471e-b947-26b7ec78cedb,2017-03-20T13:24:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,400,16,416
90e7693e-7787-45a2-a226-a6d541a984ca,4955904c-175f-43ec-b76a-bc70d836d508,2017-03-20T12:42:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,1500,60,1560
f0a2b41d-85d9-4aa9-a142-2147dff2d636,d4d6e685-70a2-49ea-b511-383a54d18cfa,2017-03-20T08:27:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
1c2ba881-8323-4e11-956a-52d51b57fd39,a31129ac-6e82-4a23-86f3-3d708e019069,2017-03-20T13:36:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,500,20,520
eb1a4e1f-208d-464e-b5b7-b989df1772f0,05fae288-07c2-4e99-a945-fa3fbfa123ed,2017-03-21T11:21:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
00658144-4be2-4142-b38e-1f6ffee743de,d9464bcd-0a19-4058-8fc1-bea843e6c339,2017-03-21T14:07:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
4adfa45c-2616-4b48-8343-c727b90bc78f,438005c2-dd1d-48aa-8bfd-7fb06851b5f8,2017-03-21T14:52:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
c6a0d608-55e0-480c-9015-8445c4034476,847d46dd-9721-4351-8bef-5c2292b57d6f,2017-03-21T07:50:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
9d081b7d-67a5-493f-a723-7f58398a8664,1c4a9464-3e0e-45d2-9ca2-87c36b03f80b,2017-03-21T10:26:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,4300,258,4558
198b9166-c30b-41ef-9ddc-c32df74d0d63,5261268c-aa94-438a-921a-05efc0d414ac,2017-03-21T07:21:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
40798d93-3cd2-4564-8196-d17da3c185d3,5a589b0f-69ac-4256-aea8-df379845f417,2017-03-21T16:06:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
18a10a25-e123-4063-84ee-cfd8084a7f3d,341ed9b2-1760-4720-a1b1-42681d273c63,2017-03-21T14:14:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
c87b0df6-d2c8-48b9-b788-ba8676c8f6ba,47e4f30d-f965-45df-8474-93d5aeaf7cb2,2017-03-21T14:13:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1900,113,2013
142cb8a8-6642-41cd-ac81-025150bec5ca,94e0e084-e14c-4061-80da-7e6030bf14d5,2017-03-21T13:59:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
5ea43f07-eb75-4248-93c4-9b7b4f8303c1,2660b7ac-6c46-4392-8ddc-26194c532341,2017-03-21T07:43:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
0071c74d-56da-4aee-a43e-e7e7c666c429,0688ed48-bbd7-41d6-b5ef-c2cd771f72c2,2017-03-21T07:34:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
a7839121-8c3f-4a68-a425-5bed032bf8c9,c6fb82d9-b6e6-445a-a3d3-0158405a9d16,2017-03-21T08:31:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
d86abe36-9758-47ca-a197-1e25decd91d9,7e52ce3f-191d-4d27-a0a8-76706fd6173c,2017-03-21T15:03:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2200,131,2331
9c7bdbd7-f3d3-48bd-a5fb-f13c937c3cee,b0382b3d-f5c4-4ecd-9e82-9ec911feb36a,2017-03-21T13:58:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
b5f683ce-39d3-400c-a2ce-7ba43edb448e,0000bd8e-496c-42aa-9430-fea7f9bd6a96,2017-03-21T08:32:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
96f2d745-b770-4273-8b36-861bf42cf2da,3b47f466-5256-41a1-951c-efee13597676,2017-03-21T16:05:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
2c377c2d-6273-4144-94d9-6c6870e51604,69731d27-9caa-46cf-8933-d01e29b20043,2017-03-21T15:57:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1900,113,2013
12ca21ad-f6e6-45f9-9f1e-1805e9e4cc3c,66983396-cb40-4613-8d6d-306b8f9ca5c4,2017-03-21T08:42:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
7d7ea3cd-35e6-49bb-bf01-4341ac000d26,7d0a9ece-1d73-43ea-98e7-8bbe21e890ec,2017-03-21T10:30:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
ea78fead-da14-4701-9d92-c8370ec18d43,2aee3fe5-2eb0-4391-bb79-d4d4ffdd9931,2017-03-21T12:21:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,3100,186,3286
673a936b-2a59-45a3-ac32-8e5df50ce6dd,cc1816db-c3dd-4c16-8ea7-18fe313472b9,2017-03-21T08:44:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
ee960868-a047-4fd8-a559-4c292de1ebc7,1bf35f99-4627-4c80-a5f8-0797538eaf54,2017-03-21T12:12:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1700,102,1802
64888337-8d1e-4f35-8987-b8ead72e4827,99b2e147-d4f4-4a75-8f55-17304a277ed2,2017-03-21T13:35:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
bc9898b8-72e1-4ad7-b506-85db39551980,0206c59d-8464-4845-9680-9463df25efd9,2017-03-21T10:28:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1100,65,1165
d53ee3f0-f65c-4756-bddc-ed48e83e8c23,34ec60c6-4248-4ad1-8dd9-759b309578a4,2017-03-21T12:13:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1500,89,1589
f0b73848-c9b9-4234-85be-1421dfee4854,6faa20a4-1e8f-43a8-9a45-33ae5f675190,2017-03-21T07:58:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
